Tag_Number,Release_Da,Latitude,Longitude,Species_Na,Length,Weight,Latitude_F,Longitude_
A308574,4/26/08,36.29S,150.15E,YELLOWFIN TUNA,0.00000000,5.00000000,-36.50000000,150.25000000
A612643,1/10/18,31.02S,153.06E,DOLPHINFISH,120.00000000,8.00000000,-31.00000000,153.08333333
B034309,2/8/11,35.12S,150.57E,STRIPED MARLIN,150.00000000,60.00000000,-35.16666667,150.91666667
A437214,11/25/05,35.15S,150.53E,YELLOWFIN TUNA,0.00000000,0.00000000,-35.25000000,150.91666667
A424882,3/3/04,32.42S,152.23E,YELLOWFIN TUNA,60.00000000,8.00000000,-32.66666667,152.41666667
S170031,2/11/01,36.54S,150.16E,STRIPED MARLIN,240.00000000,90.00000000,-36.91666667,150.25000000
B042929,3/21/15,36.17S,150.20E,STRIPED MARLIN,200.00000000,60.00000000,-36.25000000,150.33333333
S181225,3/9/03,36.17S,150.20E,STRIPED MARLIN,0.00000000,80.00000000,-36.25000000,150.33333333
B116319,1/26/18,32.30S,152.25E,BLACK MARLIN,0.00000000,50.00000000,-32.50000000,152.41666667
B073423,2/19/23,32.24S,152.34E,BLACK MARLIN,150.00000000,35.00000000,-32.41666667,152.58333333
D011535,12/27/13,33.59S,151.26E,DOLPHINFISH,62.00000000,1.10000000,-34.00000000,151.41666667
S124685,9/13/09,34.49S,151.07E,MAKO SHARK,200.00000000,60.00000000,-34.83333333,151.08333333
A518504,6/28/11,36.44S,150.30E,SOUTHERN BLUEFIN TUNA,130.00000000,40.00000000,-36.75000000,150.50000000
A427920,11/28/04,34.20S,151.21E,YELLOWFIN TUNA,70.00000000,6.00000000,-34.33333333,151.33333333
B072489,4/12/11,33.02S,152.28E,STRIPED MARLIN,0.00000000,60.00000000,-33.00000000,152.50000000
B126715,2/22/17,32.50S,152.42E,BLACK MARLIN,0.00000000,50.00000000,-32.83333333,152.66666667
S274947,2/27/21,31.32S,159.01E,WHALER SHARK,120.00000000,12.00000000,-31.50000000,159.00000000
A540405,1/17/14,35.40S,150.20E,DOLPHINFISH,50.00000000,2.00000000,-35.66666667,150.33333333
B149853,3/13/18,32.30S,152.30E,BLACK MARLIN,0.00000000,30.00000000,-32.50000000,152.50000000
B004968,2/12/05,32.55S,152.33E,STRIPED MARLIN,0.00000000,85.00000000,-32.91666667,152.58333333
S175673,1/26/00,33.12S,152.16E,YELLOWFIN TUNA,0.00000000,15.00000000,-33.16666667,152.25000000
B131875,2/22/20,33.01S,152.27E,STRIPED MARLIN,200.00000000,60.00000000,-33.00000000,152.41666667
B077787,1/15/13,31.15S,153.00E,BLACK MARLIN,0.00000000,25.00000000,-31.25000000,153.00000000
S257357,3/20/16,37.01S,150.13E,MAKO SHARK,160.00000000,60.00000000,-37.00000000,150.25000000
B056089,2/13/10,33.03S,152.27E,STRIPED MARLIN,240.00000000,90.00000000,-33.08333333,152.41666667
B021669,3/30/12,36.28S,150.18E,STRIPED MARLIN,270.00000000,140.00000000,-36.50000000,150.33333333
A403688,3/9/02,36.29S,150.15E,STRIPED MARLIN,200.00000000,110.00000000,-36.50000000,150.25000000
A439447,11/26/05,34.47S,151.20E,YELLOWFIN TUNA,0.00000000,4.00000000,-34.75000000,151.33333333
S167478,9/30/01,33.53S,151.28E,YELLOWFIN TUNA,0.00000000,10.00000000,-33.91666667,151.50000000
B094909,1/14/21,31.33S,152.58E,BLACK MARLIN,120.00000000,17.00000000,-31.58333333,153.00000000
A441859,2/3/05,36.29S,150.15E,YELLOWFIN TUNA,50.00000000,3.00000000,-36.50000000,150.25000000
A571632,3/29/15,34.39S,151.30E,DOLPHINFISH,65.00000000,2.00000000,-34.66666667,151.50000000
B051192,1/5/12,35.50S,150.30E,STRIPED MARLIN,200.00000000,90.00000000,-35.83333333,150.50000000
S192210,3/17/07,33.34S,151.35E,YELLOWFIN TUNA,0.00000000,5.00000000,-33.58333333,151.58333333
A618496,1/10/21,31.19S,153.23E,YELLOWFIN TUNA,0.00000000,5.00000000,-31.33333333,153.41666667
A285837,1/1/05,36.29S,150.15E,YELLOWFIN TUNA,50.00000000,4.00000000,-36.50000000,150.25000000
A571621,3/28/15,34.35S,150.56E,DOLPHINFISH,65.00000000,0.00000000,-34.58333333,150.91666667
B010254,1/19/07,36.07S,150.24E,STRIPED MARLIN,0.00000000,80.00000000,-36.08333333,150.41666667
A285840,1/1/05,36.29S,150.15E,YELLOWFIN TUNA,50.00000000,4.00000000,-36.50000000,150.25000000
A403741,3/21/06,36.29S,150.15E,YELLOWFIN TUNA,60.00000000,6.00000000,-36.50000000,150.25000000
B010257,4/7/07,36.29S,150.15E,STRIPED MARLIN,0.00000000,70.00000000,-36.50000000,150.25000000
B021662,3/18/07,36.31S,150.16E,BLACK MARLIN,0.00000000,145.00000000,-36.50000000,150.25000000
A439444,11/25/05,34.47S,151.10E,ALBACORE,0.00000000,5.00000000,-34.75000000,151.16666667
S167485,2/2/02,35.43S,150.30E,STRIPED MARLIN,0.00000000,90.00000000,-35.75000000,150.50000000
A540410,6/7/14,35.54S,150.33E,YELLOWFIN TUNA,60.00000000,6.00000000,-35.91666667,150.58333333
A394113,2/2/02,35.21S,150.42E,STRIPED MARLIN,0.00000000,75.00000000,-35.33333333,150.66666667
B068046,2/19/12,33.03S,152.25E,STRIPED MARLIN,0.00000000,100.00000000,-33.08333333,152.41666667
A391423,1/16/04,35.54S,150.37E,STRIPED MARLIN,0.00000000,95.00000000,-35.91666667,150.58333333
A469192,11/4/06,35.55S,150.32E,YELLOWFIN TUNA,55.00000000,7.00000000,-35.91666667,150.50000000
S274950,2/27/21,31.32S,159.01E,WHALER SHARK,130.00000000,0.00000000,-31.50000000,159.00000000
A501169,10/6/08,35.55S,150.33E,ALBACORE,50.00000000,5.00000000,-35.91666667,150.58333333
B144064,3/10/18,36.00S,151.00E,STRIPED MARLIN,210.00000000,70.00000000,-36.00000000,151.00000000
A550264,5/17/14,34.06S,151.24E,DOLPHINFISH,75.00000000,3.00000000,-34.08333333,151.41666667
B016225,3/2/06,33.04S,152.28E,BLACK MARLIN,0.00000000,60.00000000,-33.08333333,152.50000000
B002752,1/13/05,31.12S,152.59E,BLACK MARLIN,200.00000000,40.00000000,-31.16666667,153.00000000
A518507,6/28/11,36.44S,150.30E,SOUTHERN BLUEFIN TUNA,125.00000000,30.00000000,-36.75000000,150.50000000
B066094,1/15/12,36.07S,150.23E,STRIPED MARLIN,190.00000000,70.00000000,-36.08333333,150.41666667
B115027,1/10/16,33.17S,151.35E,STRIPED MARLIN,220.00000000,70.00000000,-33.25000000,151.58333333
A404098,11/7/04,34.02S,151.39E,YELLOWFIN TUNA,0.00000000,14.00000000,-34.00000000,151.66666667
S167705,2/29/04,33.53S,151.23E,BLACK MARLIN,160.00000000,80.00000000,-33.91666667,151.41666667
S124791,3/4/00,33.04S,152.28E,STRIPED MARLIN,180.00000000,55.00000000,-33.08333333,152.50000000
A469195,11/24/06,35.11S,151.03E,YELLOWFIN TUNA,70.00000000,8.00000000,-35.16666667,151.08333333
S198568,4/3/04,34.32S,150.53E,HAMMERHEAD SHARK,110.00000000,7.00000000,-34.50000000,150.91666667
A518983,11/25/11,35.13S,150.57E,YELLOWFIN TUNA,70.00000000,17.00000000,-35.25000000,150.91666667
B168010,1/9/21,33.50S,151.38E,BLACK MARLIN,0.00000000,80.00000000,-33.83333333,151.66666667
B126711,2/22/17,32.54S,152.35E,BLUE MARLIN,0.00000000,90.00000000,-32.91666667,152.58333333
B002644,3/2/05,33.04S,152.28E,BLACK MARLIN,140.00000000,45.00000000,-33.08333333,152.50000000
S176649,2/5/01,33.05S,151.38E,WHALER SHARK,100.00000000,7.00000000,-33.08333333,151.66666667
A550731,11/25/12,35.11S,151.00E,ALBACORE,75.00000000,7.00000000,-35.16666667,151.00000000
B126092,2/21/18,35.07S,150.59E,STRIPED MARLIN,0.00000000,70.00000000,-35.08333333,151.00000000
S244086,2/14/14,34.56S,150.55E,WHALER SHARK,170.00000000,40.00000000,-34.91666667,150.91666667
B038764,2/21/09,32.42S,152.42E,STRIPED MARLIN,110.00000000,60.00000000,-32.66666667,152.66666667
A350701,9/5/04,36.29S,150.15E,ALBACORE,60.00000000,3.00000000,-36.50000000,150.25000000
B100276,2/8/14,34.08S,151.28E,BLACK MARLIN,0.00000000,45.00000000,-34.16666667,151.50000000
S244063,8/31/13,34.47S,151.10E,BLUE SHARK,200.00000000,70.00000000,-34.75000000,151.16666667
B016380,12/18/11,33.50S,151.41E,STRIPED MARLIN,0.00000000,80.00000000,-33.83333333,151.66666667
B077784,1/12/13,31.18S,153.00E,BLACK MARLIN,0.00000000,15.00000000,-31.33333333,153.00000000
B038761,1/31/09,32.42S,152.46E,BLACK MARLIN,200.00000000,80.00000000,-32.66666667,152.75000000
S198563,4/6/03,34.32S,150.53E,HAMMERHEAD SHARK,150.00000000,15.00000000,-34.50000000,150.91666667
A350704,5/19/03,36.15S,150.15E,YELLOWFIN TUNA,90.00000000,15.00000000,-36.25000000,150.25000000
A518978,11/26/10,35.16S,150.58E,ALBACORE,50.00000000,5.00000000,-35.25000000,151.00000000
B083005,2/17/13,32.33S,152.23E,STRIPED MARLIN,0.00000000,90.00000000,-32.58333333,152.41666667
A374726,9/30/01,33.56S,151.28E,YELLOWFIN TUNA,0.00000000,8.00000000,-33.91666667,151.50000000
B002648,2/28/04,32.54S,152.34E,STRIPED MARLIN,200.00000000,60.00000000,-32.91666667,152.58333333
B016385,3/12/06,33.04S,152.28E,BLACK MARLIN,170.00000000,60.00000000,-33.08333333,152.50000000
B082846,2/8/15,33.03S,152.26E,STRIPED MARLIN,200.00000000,90.00000000,-33.08333333,152.41666667
S176654,2/22/03,32.37S,152.33E,DOLPHINFISH,35.00000000,1.00000000,-32.58333333,152.58333333
A351248,4/13/08,37.12S,150.06E,YELLOWFIN TUNA,88.00000000,0.00000000,-37.16666667,150.08333333
B126095,2/28/18,35.11S,150.56E,BLACK MARLIN,0.00000000,70.00000000,-35.16666667,150.91666667
S206294,2/26/05,32.53S,152.40E,BLACK MARLIN,130.00000000,40.00000000,-32.91666667,152.66666667
S175676,1/26/00,33.12S,152.16E,YELLOWFIN TUNA,0.00000000,15.00000000,-33.16666667,152.25000000
B105226,3/11/18,36.27S,150.18E,STRIPED MARLIN,230.00000000,80.00000000,-36.41666667,150.33333333
A415205,12/28/02,34.45S,150.58E,DOLPHINFISH,45.00000000,60.00000000,-34.75000000,151.00000000
B168007,1/2/21,33.50S,151.38E,STRIPED MARLIN,0.00000000,60.00000000,-33.83333333,151.66666667
B015566,2/24/08,32.53S,152.33E,STRIPED MARLIN,0.00000000,95.00000000,-32.91666667,152.58333333
B016222,2/28/06,33.04S,152.28E,BLACK MARLIN,200.00000000,60.00000000,-33.08333333,152.50000000
A631296,1/12/23,31.00S,153.07E,DOLPHINFISH,115.00000000,9.00000000,-31.00000000,153.08333333
S150465,7/15/00,36.29S,150.15E,MAKO SHARK,200.00000000,60.00000000,-36.50000000,150.25000000
S179327,5/17/00,36.29S,150.15E,STRIPED MARLIN,0.00000000,70.00000000,-36.50000000,150.25000000
A509820,4/12/08,37.05S,150.05E,YELLOWFIN TUNA,65.00000000,0.00000000,-37.08333333,150.08333333
A415208,12/28/02,34.45S,150.58E,DOLPHINFISH,70.00000000,3.00000000,-34.75000000,151.00000000
B013795,6/2/07,32.54S,152.34E,STRIPED MARLIN,240.00000000,85.00000000,-32.91666667,152.58333333
A410674,9/11/01,30.18S,153.24E,YELLOWFIN TUNA,80.00000000,15.00000000,-30.33333333,153.41666667
A394364,3/19/04,32.42S,152.42E,STRIPED MARLIN,0.00000000,70.00000000,-32.66666667,152.66666667
B199285,4/12/23,36.25S,150.22E,STRIPED MARLIN,0.00000000,85.00000000,-36.41666667,150.33333333
B117017,2/7/16,35.28S,150.45E,STRIPED MARLIN,0.00000000,70.00000000,-35.50000000,150.75000000
B112013,2/22/15,33.00S,152.27E,BLACK MARLIN,150.00000000,30.00000000,-33.00000000,152.41666667
A374713,4/25/02,33.06S,152.07E,DOLPHINFISH,70.00000000,1.50000000,-33.08333333,152.08333333
B104115,1/19/16,34.44S,151.16E,STRIPED MARLIN,220.00000000,90.00000000,-34.75000000,151.25000000
B015571,4/9/11,34.00S,151.36E,BLUE MARLIN,210.00000000,85.00000000,-34.00000000,151.58333333
S135093,3/13/00,36.29S,150.15E,STRIPED MARLIN,220.00000000,85.00000000,-36.50000000,150.25000000
B100279,2/15/15,34.04S,151.22E,BLUE MARLIN,240.00000000,130.00000000,-34.08333333,151.33333333
S236675,2/4/18,33.02S,152.25E,WHALER SHARK,0.00000000,20.00000000,-33.00000000,152.41666667
A366147,1/10/19,31.03S,153.04E,HAMMERHEAD SHARK,150.00000000,45.00000000,-31.08333333,153.08333333
B195733,1/13/23,31.23S,153.11E,BLUE MARLIN,0.00000000,60.00000000,-31.41666667,153.16666667
B032456,3/12/11,35.11S,150.54E,STRIPED MARLIN,240.00000000,30.00000000,-35.16666667,150.91666667
A482024,10/4/08,35.55S,150.31E,ALBACORE,0.00000000,5.00000000,-35.91666667,150.50000000
S211297,8/4/12,34.02S,151.39E,MAKO SHARK,200.00000000,80.00000000,-34.00000000,151.66666667
S249047,2/27/16,32.48S,152.05E,HAMMERHEAD SHARK,120.00000000,10.00000000,-32.83333333,152.08333333
B154352,1/11/21,31.19S,153.03E,BLACK MARLIN,190.00000000,60.00000000,-31.33333333,153.08333333
A500006,5/11/08,36.25S,150.22E,YELLOWFIN TUNA,70.00000000,12.00000000,-36.41666667,150.33333333
B124081,2/25/17,36.27S,150.17E,BLACK MARLIN,190.00000000,70.00000000,-36.41666667,150.25000000
A598134,2/11/17,34.40S,151.00E,DOLPHINFISH,55.00000000,0.00000000,-34.66666667,151.00000000
A569171,3/13/15,35.34S,150.30E,DOLPHINFISH,45.00000000,2.00000000,-35.58333333,150.50000000
B156406,1/16/21,35.40S,151.25E,STRIPED MARLIN,180.00000000,80.00000000,-35.66666667,151.41666667
S178310,3/5/16,32.42S,152.15E,WHALER SHARK,0.00000000,50.00000000,-32.66666667,152.25000000
A420449,10/23/04,32.54S,152.34E,YELLOWFIN TUNA,0.00000000,5.00000000,-32.91666667,152.58333333
A469287,1/21/07,35.50S,150.56E,YELLOWFIN TUNA,90.00000000,6.00000000,-35.83333333,150.91666667
B115036,1/26/16,33.49S,151.36E,BLACK MARLIN,150.00000000,50.00000000,-33.83333333,151.58333333
S218718,2/26/05,32.54S,152.34E,BLACK MARLIN,0.00000000,30.00000000,-32.91666667,152.58333333
A631299,1/13/23,31.00S,153.07E,DOLPHINFISH,110.00000000,7.00000000,-31.00000000,153.08333333
B032459,3/13/14,34.59S,151.09E,STRIPED MARLIN,180.00000000,70.00000000,-35.00000000,151.16666667
B060702,2/7/15,32.42S,152.23E,BLACK MARLIN,0.00000000,18.00000000,-32.66666667,152.41666667
A410671,9/11/01,30.18S,153.24E,YELLOWFIN TUNA,85.00000000,14.00000000,-30.33333333,153.41666667
A437060,11/26/04,35.06S,150.59E,YELLOWFIN TUNA,0.00000000,6.00000000,-35.08333333,151.00000000
B117014,4/30/16,35.16S,150.54E,STRIPED MARLIN,0.00000000,0.00000000,-35.25000000,150.91666667
B072492,4/14/11,33.02S,152.25E,STRIPED MARLIN,0.00000000,65.00000000,-33.00000000,152.41666667
S150462,2/16/00,36.29S,150.15E,MAKO SHARK,180.00000000,100.00000000,-36.50000000,150.25000000
A440832,5/23/05,36.29S,150.15E,YELLOWFIN TUNA,80.00000000,8.00000000,-36.50000000,150.25000000
S252833,1/18/16,35.14S,150.57E,BLUE SHARK,180.00000000,50.00000000,-35.25000000,150.91666667
B073551,2/4/12,33.04S,152.28E,BLACK MARLIN,220.00000000,90.00000000,-33.08333333,152.50000000
B131885,3/9/19,33.04S,152.28E,BLUE MARLIN,0.00000000,70.00000000,-33.08333333,152.50000000
B124068,3/1/17,36.32S,150.16E,STRIPED MARLIN,230.00000000,85.00000000,-36.50000000,150.25000000
A394361,3/30/03,32.42S,152.31E,STRIPED MARLIN,0.00000000,0.00000000,-32.66666667,152.50000000
B154355,3/8/20,32.55S,152.34E,BLACK MARLIN,250.00000000,80.00000000,-32.91666667,152.58333333
A509823,4/14/08,37.06S,150.06E,YELLOWFIN TUNA,75.00000000,0.00000000,-37.08333333,150.08333333
S188914,3/5/05,33.04S,152.28E,BLACK MARLIN,140.00000000,25.00000000,-33.08333333,152.50000000
A598130,2/14/16,34.33S,151.00E,DOLPHINFISH,55.00000000,0.00000000,-34.58333333,151.00000000
A465470,3/23/06,36.02S,150.31E,YELLOWFIN TUNA,100.00000000,15.00000000,-36.00000000,150.50000000
S215021,3/6/05,32.33S,152.21E,BLACK MARLIN,0.00000000,30.00000000,-32.58333333,152.33333333
S215018,3/13/05,33.00S,152.00E,STRIPED MARLIN,0.00000000,60.00000000,-33.00000000,152.00000000
A366143,2/25/01,32.42S,152.33E,DOLPHINFISH,50.00000000,1.00000000,-32.66666667,152.58333333
A465467,11/25/06,35.11S,151.03E,YELLOWFIN TUNA,70.00000000,7.00000000,-35.16666667,151.08333333
A463399,3/31/07,34.48S,151.09E,DOLPHINFISH,35.00000000,1.50000000,-34.83333333,151.16666667
B173424,1/17/22,34.58S,151.50E,STRIPED MARLIN,215.00000000,70.00000000,-35.00000000,151.83333333
A319658,3/20/04,35.45S,150.15E,STRIPED MARLIN,0.00000000,120.00000000,-35.75000000,150.25000000
B034401,1/21/12,36.06S,150.23E,STRIPED MARLIN,0.00000000,80.00000000,-36.08333333,150.41666667
S192205,11/12/02,33.09S,151.39E,WHALER SHARK,80.00000000,6.00000000,-33.16666667,151.66666667
B139915,1/11/18,31.09S,153.01E,BLACK MARLIN,180.00000000,50.00000000,-31.16666667,153.00000000
B042836,2/15/10,32.50S,152.34E,BLACK MARLIN,0.00000000,90.00000000,-32.83333333,152.58333333
B199288,4/4/23,36.30S,150.16E,STRIPED MARLIN,0.00000000,50.00000000,-36.50000000,150.25000000
A405429,4/10/04,33.44S,151.27E,DOLPHINFISH,50.00000000,1.00000000,-33.75000000,151.41666667
B017119,12/31/11,33.02S,152.25E,STRIPED MARLIN,230.00000000,80.00000000,-33.00000000,152.41666667
D010787,4/14/12,31.24S,153.04E,DOLPHINFISH,70.00000000,2.00000000,-31.41666667,153.08333333
B151514,1/28/23,36.26S,150.18E,STRIPED MARLIN,235.00000000,85.00000000,-36.41666667,150.33333333
S261146,10/28/17,35.12S,151.07E,BLUE SHARK,210.00000000,100.00000000,-35.16666667,151.08333333
S186879,3/16/09,36.15S,150.56E,STRIPED MARLIN,0.00000000,100.00000000,-36.25000000,150.91666667
A368201,11/8/03,32.30S,152.36E,YELLOWFIN TUNA,0.00000000,10.00000000,-32.50000000,152.58333333
A643138,1/28/20,33.46S,151.24E,DOLPHINFISH,62.00000000,0.00000000,-33.75000000,151.41666667
S262791,1/12/18,31.03S,153.03E,HAMMERHEAD SHARK,130.00000000,0.00000000,-31.08333333,153.08333333
A538969,3/24/13,37.09S,150.20E,YELLOWFIN TUNA,65.00000000,4.50000000,-37.16666667,150.33333333
D003379,3/27/05,35.03S,150.51E,DOLPHINFISH,70.00000000,3.00000000,-35.08333333,150.83333333
B159729,2/18/20,33.01S,152.27E,BLACK MARLIN,190.00000000,60.00000000,-33.00000000,152.41666667
B012179,3/18/07,34.57S,151.03E,STRIPED MARLIN,220.00000000,0.00000000,-34.91666667,151.08333333
B176827,3/11/23,36.08S,150.18E,STRIPED MARLIN,0.00000000,100.00000000,-36.16666667,150.33333333
B030630,1/20/12,36.06S,150.22E,STRIPED MARLIN,0.00000000,130.00000000,-36.08333333,150.33333333
B172469,1/28/23,32.33S,152.26E,BLACK MARLIN,0.00000000,15.00000000,-32.58333333,152.41666667
A334614,4/17/01,33.41S,151.19E,WHALER SHARK,90.00000000,3.00000000,-33.66666667,151.33333333
S194739,1/28/06,36.29S,150.15E,STRIPED MARLIN,230.00000000,90.00000000,-36.50000000,150.25000000
S251513,8/15/14,34.02S,151.39E,MAKO SHARK,250.00000000,100.00000000,-34.00000000,151.66666667
B102956,1/13/16,31.15S,152.59E,BLACK MARLIN,150.00000000,10.00000000,-31.25000000,153.00000000
B178344,2/22/22,36.51S,150.18E,STRIPED MARLIN,250.00000000,100.00000000,-36.83333333,150.33333333
S196371,2/21/03,32.42S,152.27E,YELLOWFIN TUNA,100.00000000,10.00000000,-32.66666667,152.41666667
S251516,8/15/14,34.02S,151.39E,MAKO SHARK,300.00000000,130.00000000,-34.00000000,151.66666667
A548707,2/14/15,34.30S,150.54E,HAMMERHEAD SHARK,110.00000000,8.00000000,-34.50000000,150.91666667
B145876,2/24/18,32.55S,152.34E,STRIPED MARLIN,180.00000000,80.00000000,-32.91666667,152.58333333
S178306,2/23/18,32.55S,152.34E,WHALER SHARK,200.00000000,50.00000000,-32.91666667,152.58333333
B103650,10/30/15,30.18S,153.24E,STRIPED MARLIN,180.00000000,70.00000000,-30.33333333,153.41666667
A532473,12/4/10,35.57S,150.36E,ALBACORE,90.00000000,9.00000000,-35.91666667,150.58333333
A564254,6/29/19,33.50S,151.22E,YELLOWFIN TUNA,0.00000000,5.00000000,-33.83333333,151.33333333
A358504,3/5/01,33.06S,152.07E,STRIPED MARLIN,0.00000000,80.00000000,-33.08333333,152.08333333
A652473,2/24/23,32.46S,152.24E,DOLPHINFISH,70.00000000,4.00000000,-32.75000000,152.41666667
S211300,6/4/11,34.01S,151.46E,BLUE SHARK,200.00000000,45.00000000,-34.00000000,151.75000000
B036764,3/11/08,32.55S,152.34E,BLACK MARLIN,200.00000000,80.00000000,-32.91666667,152.58333333
S163364,3/17/02,30.53S,153.05E,SAILFISH,0.00000000,30.00000000,-30.91666667,153.08333333
B135997,1/11/23,31.08S,153.05E,BLACK MARLIN,120.00000000,15.00000000,-31.16666667,153.08333333
S135088,3/8/01,36.29S,150.15E,STRIPED MARLIN,230.00000000,95.00000000,-36.50000000,150.25000000
D003376,12/26/05,35.02S,151.04E,ALBACORE,55.00000000,3.00000000,-35.00000000,151.08333333
A363499,3/7/05,35.32S,150.44E,STRIPED MARLIN,0.00000000,95.00000000,-35.50000000,150.75000000
B053542,2/20/10,32.52S,152.35E,BLACK MARLIN,230.00000000,80.00000000,-32.83333333,152.58333333
S179319,3/15/01,36.29S,150.15E,STRIPED MARLIN,0.00000000,95.00000000,-36.50000000,150.25000000
B176818,2/18/21,35.11S,150.57E,STRIPED MARLIN,0.00000000,110.00000000,-35.16666667,150.91666667
S165192,8/5/00,34.00S,151.38E,BLUE SHARK,210.00000000,75.00000000,-34.00000000,151.66666667
S261094,8/4/18,33.59S,151.41E,MAKO SHARK,140.00000000,60.00000000,-34.00000000,151.66666667
B013798,4/17/07,32.54S,152.34E,STRIPED MARLIN,220.00000000,80.00000000,-32.91666667,152.58333333
A483023,2/11/07,33.04S,152.28E,STRIPED MARLIN,0.00000000,70.00000000,-33.08333333,152.50000000
B054106,2/4/12,33.02S,152.25E,STRIPED MARLIN,0.00000000,70.00000000,-33.00000000,152.41666667
A504818,6/7/08,35.47S,150.45E,ALBACORE,55.00000000,5.00000000,-35.75000000,150.75000000
B030073,2/20/10,32.50S,152.35E,BLACK MARLIN,215.00000000,85.00000000,-32.83333333,152.58333333
B151511,1/27/23,36.26S,150.18E,STRIPED MARLIN,270.00000000,120.00000000,-36.41666667,150.33333333
S139797,11/6/05,36.26S,150.18E,YELLOWFIN TUNA,30.00000000,1.50000000,-36.41666667,150.33333333
B118271,4/30/16,35.05S,150.55E,BLACK MARLIN,0.00000000,60.00000000,-35.08333333,150.91666667
S211864,2/6/05,34.57S,151.05E,BLACK MARLIN,200.00000000,80.00000000,-34.91666667,151.08333333
A564251,4/13/19,33.46S,151.42E,DOLPHINFISH,0.00000000,1.00000000,-33.75000000,151.66666667
B158772,2/23/20,32.45S,152.40E,STRIPED MARLIN,0.00000000,60.00000000,-32.75000000,152.66666667
A239864,3/9/05,37.05S,150.17E,YELLOWFIN TUNA,75.00000000,4.00000000,-37.08333333,150.25000000
S223433,2/10/07,35.11S,151.03E,YELLOWFIN TUNA,0.00000000,8.00000000,-35.16666667,151.08333333
B091066,1/7/19,34.56S,151.05E,BLACK MARLIN,0.00000000,60.00000000,-34.91666667,151.08333333
A506286,7/1/18,36.31S,150.40E,SOUTHERN BLUEFIN TUNA,0.00000000,0.00000000,-36.50000000,150.66666667
S187435,9/30/01,33.41S,152.00E,YELLOWFIN TUNA,100.00000000,9.00000000,-33.66666667,152.00000000
S236683,11/21/11,30.25S,153.12E,HAMMERHEAD SHARK,150.00000000,45.00000000,-30.41666667,153.16666667
B053145,1/11/13,30.18S,153.24E,BLACK MARLIN,150.00000000,40.00000000,-30.33333333,153.41666667
B091987,1/13/15,31.19S,152.59E,BLACK MARLIN,150.00000000,15.00000000,-31.33333333,153.00000000
A435270,3/17/07,33.48S,152.21E,YELLOWFIN TUNA,65.00000000,4.00000000,-33.83333333,152.33333333
B178341,2/22/22,36.51S,150.18E,STRIPED MARLIN,250.00000000,110.00000000,-36.83333333,150.33333333
A482027,6/7/08,35.55S,150.31E,ALBACORE,0.00000000,8.00000000,-35.91666667,150.50000000
B030652,1/16/09,35.52S,150.28E,STRIPED MARLIN,200.00000000,100.00000000,-35.83333333,150.50000000
S187439,10/6/01,33.29S,151.58E,YELLOWFIN TUNA,80.00000000,6.00000000,-33.50000000,152.00000000
B091991,1/10/23,31.19S,153.03E,BLACK MARLIN,100.00000000,25.00000000,-31.33333333,153.08333333
B030076,3/6/10,32.50S,152.35E,STRIPED MARLIN,195.00000000,50.00000000,-32.83333333,152.58333333
B070075,1/13/16,34.50S,151.00E,STRIPED MARLIN,250.00000000,90.00000000,-34.83333333,151.00000000
S139780,2/28/06,34.57S,150.56E,WHALER SHARK,0.00000000,60.00000000,-34.91666667,150.91666667
S221303,3/14/10,34.57S,150.56E,WHALER SHARK,0.00000000,25.00000000,-34.91666667,150.91666667
S194754,1/8/06,35.59S,150.27E,STRIPED MARLIN,290.00000000,80.00000000,-36.00000000,150.41666667
S188209,2/17/02,32.42S,152.27E,STRIPED MARLIN,0.00000000,0.00000000,-32.66666667,152.41666667
A395881,10/22/05,34.02S,151.39E,YELLOWFIN TUNA,0.00000000,10.00000000,-34.00000000,151.66666667
S224595,3/10/07,32.42S,152.13E,YELLOWFIN TUNA,70.00000000,12.00000000,-32.66666667,152.25000000
A573865,6/22/14,31.26S,153.04E,DOLPHINFISH,65.00000000,1.00000000,-31.41666667,153.08333333
B158775,2/23/20,32.45S,152.40E,STRIPED MARLIN,0.00000000,70.00000000,-32.75000000,152.66666667
A444506,3/26/10,34.54S,151.01E,DOLPHINFISH,0.00000000,4.00000000,-34.91666667,151.00000000
B069349,2/10/13,33.32S,152.45E,BLACK MARLIN,165.00000000,20.00000000,-33.50000000,152.75000000
A506282,7/1/18,36.31S,150.40E,SOUTHERN BLUEFIN TUNA,0.00000000,35.00000000,-36.50000000,150.66666667
B112676,4/3/15,36.29S,150.17E,STRIPED MARLIN,240.00000000,90.00000000,-36.50000000,150.25000000
A504810,6/7/08,35.42S,150.46E,YELLOWFIN TUNA,0.00000000,28.00000000,-35.66666667,150.75000000
S186865,1/22/05,36.15S,150.17E,DOLPHINFISH,65.00000000,2.00000000,-36.25000000,150.25000000
B159734,2/25/23,32.33S,152.26E,BLACK MARLIN,0.00000000,20.00000000,-32.58333333,152.41666667
A575690,4/17/17,32.55S,152.32E,DOLPHINFISH,0.00000000,6.00000000,-32.91666667,152.50000000
A600993,1/10/17,31.24S,153.04E,DOLPHINFISH,65.00000000,2.00000000,-31.41666667,153.08333333
S195134,3/11/02,32.42S,152.44E,STRIPED MARLIN,0.00000000,70.00000000,-32.66666667,152.75000000
